event_id,latitude,longitude,start,end,end_exclusive,duration_hours,ptype_codes,ptype_labels,dominant_ptype_code,dominant_ptype_label,freezing_liquid_hours,wet_snow_hours,temperature_mean_c,temperature_min_c,temperature_max_c,gust_mean_ms,gust_max_ms,precip_rate_mean_mmh,precip_rate_max_mmh,precipitation_water_equivalent_mm,snowfall_rate_mean_mmh,snowfall_rate_max_mmh,snowfall_water_equivalent_mm,tcslw_mean_kgm2,tcslw_max_kgm2
E02348,39.5,22,2014-12-30T02:00:00,2014-12-30T19:00:00,2014-12-30T20:00:00,18,6,wet_snow,6,wet_snow,0,18,-0.3002556695,-1.440643311,0.4674377441,4.007557498,4.817818642,0.3313779831,0.6308555603,5.964803696,0.3315508366,0.6309628487,5.967915058,0.04664950901,0.07418823242
E03252,39.25,22.75,2012-02-01T02:00:00,2012-02-01T18:00:00,2012-02-01T19:00:00,17,6,wet_snow,6,wet_snow,0,17,0.9147320916,-1.017669678,2.330841064,7.898276329,10.13665485,0.2006923451,0.424861908,3.411769867,0.1928697614,0.398683548,3.278785944,0.08955293543,0.1981506348
E02513,39.5,22.5,2015-02-09T07:00:00,2015-02-09T23:00:00,2015-02-10T00:00:00,17,6,wet_snow,6,wet_snow,0,17,2.121720258,1.158111572,3.772491455,7.226769167,10.06454563,0.3582673914,0.9475708008,6.090545654,0.3548436305,0.9363591671,6.032341957,0.0513197955,0.1225280762
E01702,39.75,21.75,2015-02-09T02:00:00,2015-02-09T18:00:00,2015-02-09T19:00:00,17,6,wet_snow,6,wet_snow,0,17,0.6954220043,-0.05087280273,2.124786377,6.95473441,8.179646492,0.2891231986,0.7033824921,4.915094376,0.2822851433,0.7013976574,4.798847675,0.06625366211,0.1260070801
E01377,40,22.25,2014-02-04T09:00:00,2014-02-05T01:00:00,2014-02-05T02:00:00,17,6,wet_snow,6,wet_snow,0,17,2.683186251,2.154083252,3.361236572,4.930472374,6.58081913,0.05808718064,0.1819610596,0.9874820709,0.05710896324,0.1782059669,0.970852375,0.1111934886,0.1632995605
E00188,40.25,21.75,2017-02-12T07:00:00,2017-02-12T23:00:00,2017-02-13T00:00:00,17,6,wet_snow,6,wet_snow,0,17,2.350408217,0.5591125488,3.533966064,4.451131484,6.029488564,0.02380539389,0.07123947144,0.4046916962,0.02369179445,0.07123947144,0.4027605057,0.2309713925,0.28515625
E00901,40,21.75,2014-02-01T18:00:00,2014-02-02T10:00:00,2014-02-02T11:00:00,17,6,wet_snow,6,wet_snow,0,17,2.765576531,2.23928833,3.723907471,4.811014175,5.962136269,0.09305056404,0.1605033875,1.581859589,0.06596025299,0.1255273819,1.121324301,0.1363489488,0.3641052246
E02315,39.5,21.75,2019-02-25T09:00:00,2019-02-26T01:00:00,2019-02-26T02:00:00,17,6,wet_snow,6,wet_snow,0,17,1.492225198,-0.5019226074,2.081695557,4.46425236,5.673583984,0.02466370078,0.05407333374,0.4192829132,0.02463845646,0.0541806221,0.4188537598,0.2937711828,0.4437561035
E00878,40,21.75,2013-01-26T17:00:00,2013-01-27T09:00:00,2013-01-27T10:00:00,17,6,wet_snow,6,wet_snow,0,17,2.587440042,2.030548096,3.367706299,3.71994156,5.492691994,0.02880376928,0.1047134399,0.4896640778,0.01518130302,0.05503892899,0.2580821514,0.143016142,0.2436523438
E00282,40.25,21.75,2020-02-05T09:00:00,2020-02-06T00:00:00,2020-02-06T01:00:00,16,6,wet_snow,6,wet_snow,0,16,2.04145813,0.5165100098,3.963043213,13.78608608,19.01285172,0.184777379,0.5501747131,2.956438065,0.1809418201,0.5506038666,2.895069122,0.0326385498,0.07696533203
E01425,40,22.25,2017-01-18T07:00:00,2017-01-18T22:00:00,2017-01-18T23:00:00,16,6,wet_snow,6,wet_snow,0,16,1.670425415,0.9527893066,2.222442627,12.51696086,18.97077179,1.922848821,4.880332947,30.76558113,1.587522402,4.17265892,25.4003582,0.3356895447,0.9401245117
E01460,40,22.25,2018-02-15T07:00:00,2018-02-15T22:00:00,2018-02-15T23:00:00,16,6,wet_snow,6,wet_snow,0,16,2.397674561,1.963165283,3.146514893,12.15578175,15.10910416,0.6745219231,0.8733272552,10.79235077,0.5330186337,0.6629347801,8.528298378,0.06455993652,0.09674072266
E01510,40,22.25,2020-02-05T06:00:00,2020-02-05T21:00:00,2020-02-05T22:00:00,16,6,wet_snow,6,wet_snow,0,16,2.683761597,1.297515869,3.806793213,12.41762221,14.94931602,0.5250960588,1.812744141,8.401536942,0.3162357956,1.261818409,5.059772491,0.04998397827,0.191192627
E02175,39.75,22.75,2015-02-17T20:00:00,2015-02-18T11:00:00,2015-02-18T12:00:00,16,6,wet_snow,6,wet_snow,0,16,2.325447083,1.521148682,3.494659424,9.456447721,12.57373238,0.1138597727,0.4059791565,1.821756363,0.09748488665,0.2631783485,1.559758186,0.1320171356,0.197845459
E00586,40.25,22.25,2012-02-27T05:00:00,2012-02-27T20:00:00,2012-02-27T21:00:00,16,6,wet_snow,6,wet_snow,0,16,1.926551819,-0.01156616211,2.767364502,9.965185463,10.94989204,0.5050331354,1.224803925,8.080530167,0.4871293902,1.177597046,7.794070244,0.06254768372,0.2160644531
E00710,40.25,22.25,2018-12-31T15:00:00,2019-01-01T06:00:00,2019-01-01T07:00:00,16,6,wet_snow,6,wet_snow,0,16,2.680534363,1.619415283,3.455352783,9.329409957,10.75943947,0.300809741,0.6291389465,4.812955856,0.291948393,0.6156206131,4.671174049,0.04103469849,0.1012268066
E02559,39.5,22.5,2019-01-09T15:00:00,2019-01-10T06:00:00,2019-01-10T07:00:00,16,3,freezing_rain,3,freezing_rain,16,0,-0.5878143311,-1.351654053,-0.05526733398,3.589011908,10.4175787,0.4710495472,1.174592972,7.536792755,0.004982203245,0.07681846619,0.07971525192,0.003463745117,0.008270263672
E02154,39.75,22.75,2012-01-31T23:00:00,2012-02-01T14:00:00,2012-02-01T15:00:00,16,6,wet_snow,6,wet_snow,0,16,1.418022156,0.5370178223,2.240997314,9.361000657,10.12149239,0.1234352589,0.2643585205,1.974964142,0.1146242023,0.2623200417,1.833987236,0.1429538727,0.2337646484
E00099,40.25,21.75,2014-02-01T19:00:00,2014-02-02T10:00:00,2014-02-02T11:00:00,16,6,wet_snow,6,wet_snow,0,16,2.418113708,1.811553955,3.262969971,5.745931685,6.442684174,0.05981326103,0.1025676727,0.9570121765,0.05930699408,0.102353096,0.9489119053,0.1491622925,0.3673706055
E01790,39.75,21.75,2019-02-25T08:00:00,2019-02-25T23:00:00,2019-02-26T00:00:00,16,6,wet_snow,6,wet_snow,0,16,2.126190186,0.5370178223,2.814361572,4.793524325,6.228145599,0.005954504013,0.01544952393,0.09527206421,0.00605173409,0.01587867737,0.09682774544,0.1450309753,0.2172851562
E03298,39.25,22.75,2015-12-31T19:00:00,2016-01-01T10:00:00,2016-01-01T11:00:00,16,6,wet_snow,6,wet_snow,0,16,-1.32636261,-3.728118896,3.687286377,5.238436878,6.134029388,0.003701448441,0.02145767212,0.05922317505,0.003825500607,0.02145767212,0.06120800972,0.002584457397,0.009124755859
E00574,40.25,22.25,2012-01-28T08:00:00,2012-01-28T23:00:00,2012-01-29T00:00:00,16,6,wet_snow,6,wet_snow,0,16,1.579078674,0.8850402832,2.614654541,4.927681386,5.578508377,0.1581162214,0.3536224365,2.529859543,0.1551691443,0.3519058228,2.482706308,0.2032871246,0.2842102051
E00385,40.25,22,2014-02-04T09:00:00,2014-02-05T00:00:00,2014-02-05T01:00:00,16,6,wet_snow,6,wet_snow,0,16,2.359657288,1.515533447,3.378814697,4.198111296,5.468528748,0.04578530788,0.1617908478,0.7325649261,0.04566460848,0.1620054245,0.7306337357,0.06226348877,0.1045227051
E01148,40,22,2014-02-04T15:00:00,2014-02-05T06:00:00,2014-02-05T07:00:00,16,6,wet_snow,6,wet_snow,0,16,2.706840515,2.238555908,4.079986572,3.665709674,5.315505028,0.004532933235,0.01244544983,0.07252693176,0.003929436207,0.01190900803,0.06287097931,0.07152366638,0.1149597168
E02207,39.5,21.75,2012-01-27T17:00:00,2012-01-28T08:00:00,2012-01-28T09:00:00,16,6,wet_snow,6,wet_snow,0,16,1.178977966,-0.3545837402,3.305938721,2.397521317,4.017262459,0.0006437301636,0.002574920654,0.01029968262,0.0007979571819,0.003004074097,0.01276731491,0.05130195618,0.1790466309
E01617,40,22.75,2015-02-17T20:00:00,2015-02-18T10:00:00,2015-02-18T11:00:00,15,6,wet_snow,6,wet_snow,0,15,1.99011027,1.525054932,3.225128174,9.398567708,12.739748,0.17578125,0.4446029663,2.63671875,0.1499140263,0.418639183,2.248710394,0.1221618652,0.1922607422
E00823,40.25,22.75,2019-02-23T21:00:00,2019-02-24T11:00:00,2019-02-24T12:00:00,15,6,wet_snow,6,wet_snow,0,15,2.632281494,1.985992432,3.791412354,9.543773588,10.79151154,0.05181312561,0.1313209534,0.7771968842,0.03416776657,0.1051425934,0.5125164986,0.05447998047,0.08828735352
E02142,39.75,22.5,2019-02-24T08:00:00,2019-02-24T22:00:00,2019-02-24T23:00:00,15,6,wet_snow,6,wet_snow,0,15,1.644032796,0.7230529785,2.697174072,8.474797503,10.51946354,0.0300693512,0.08969306946,0.4510402679,0.02999782562,0.08947849274,0.4499673843,0.04227701823,0.08947753906
E01552,40,22.5,2015-02-17T20:00:00,2015-02-18T10:00:00,2015-02-18T11:00:00,15,6,wet_snow,6,wet_snow,0,15,-0.5829366048,-1.762054443,1.037139893,7.312109375,10.18408394,0.2392101288,0.4446029663,3.588151932,0.2270650864,0.3990054131,3.405976295,0.1235941569,0.1709289551
E00780,40.25,22.5,2019-02-23T21:00:00,2019-02-24T11:00:00,2019-02-24T12:00:00,15,6,wet_snow,6,wet_snow,0,15,-0.7479268392,-2.033538818,0.7496643066,7.843317858,8.447236061,0.06932258606,0.1948356628,1.039838791,0.06860017776,0.1955866814,1.029002666,0.03013102214,0.05187988281
E02192,39.75,22.75,2017-01-11T02:00:00,2017-01-11T16:00:00,2017-01-11T17:00:00,15,6,wet_snow,6,wet_snow,0,15,1.116135661,0.8683166504,1.50479126,5.544472631,7.78977108,1.20054245,2.508401871,18.00813675,1.162229776,2.426862717,17.43344498,0.1182454427,0.3111572266
E02413,39.5,22.25,2012-02-09T15:00:00,2012-02-10T05:00:00,2012-02-10T06:00:00,15,6,wet_snow,6,wet_snow,0,15,1.986220296,1.500640869,3.552886963,3.617792002,7.743762016,0.0846862793,0.178527832,1.270294189,0.08254766464,0.1736998558,1.23821497,0.05428466797,0.09338378906
E00609,40.25,22.25,2014-01-26T02:00:00,2014-01-26T16:00:00,2014-01-26T17:00:00,15,6,wet_snow,6,wet_snow,0,15,1.003163656,0.2953186035,1.717071533,6.270310338,7.303824425,0.5029678345,0.8432865143,7.544517517,0.488755703,0.8425354958,7.331335545,0.1163065592,0.1761169434
E02337,39.5,22,2012-02-09T15:00:00,2012-02-10T05:00:00,2012-02-10T06:00:00,15,6,wet_snow,6,wet_snow,0,15,1.116558838,0.7503967285,2.330230713,3.366750336,6.063097954,0.1966953278,0.4407405853,2.950429916,0.1951789856,0.4369854927,2.927684784,0.08665161133,0.1394348145
E02141,39.75,22.5,2019-02-23T07:00:00,2019-02-23T20:00:00,2019-02-23T21:00:00,14,6,wet_snow,6,wet_snow,0,14,1.975040981,1.449737549,2.47354126,14.41073254,17.23346329,0.9429114205,1.728630066,13.20075989,0.8858071906,1.483905315,12.40130138,0.07807704381,0.1396789551
E00003,40.25,21.75,2012-01-07T02:00:00,2012-01-07T15:00:00,2012-01-07T16:00:00,14,6,wet_snow,6,wet_snow,0,14,2.304072789,1.292877197,3.436431885,13.82020147,14.97780609,0.1699141094,0.5385875702,2.378797531,0.1698681286,0.5385875702,2.378153801,0.04548427037,0.1026611328
E02751,39.25,21.75,2016-02-05T07:00:00,2016-02-05T20:00:00,2016-02-05T21:00:00,14,6,wet_snow,6,wet_snow,0,14,3.323569162,1.865875244,4.409088135,11.84170171,13.79843044,0.1334667206,0.4858016968,1.868534088,0.1131585666,0.410592556,1.584219933,0.04935346331,0.1157836914
E02651,39.5,22.75,2019-02-25T00:00:00,2019-02-25T13:00:00,2019-02-25T14:00:00,14,6,wet_snow,6,wet_snow,0,14,2.34311785,1.525543213,3.396392822,10.55065039,13.33098984,0.07157666343,0.1613616943,1.002073288,0.06805913789,0.1558899879,0.9528279305,0.1496691023,0.2755737305
E03246,39.25,22.75,2012-01-30T12:00:00,2012-01-31T01:00:00,2012-01-31T02:00:00,14,6,wet_snow,6,wet_snow,0,14,2.159707206,0.5137023926,3.119659424,11.86266954,12.53107357,0.07105554853,0.1128673553,0.9947776794,0.06927762713,0.107395649,0.9698867798,0.1955195836,0.2471008301
E02599,39.5,22.75,2013-01-07T23:00:00,2013-01-08T12:00:00,2013-01-08T13:00:00,14,6,wet_snow,6,wet_snow,0,14,1.749402727,-0.229095459,3.66494751,10.20932947,12.52328205,0.004230226789,0.01201629639,0.05922317505,0.001961844308,0.00364780426,0.02746582031,0.002661568778,0.004913330078
E03291,39.25,22.75,2015-02-17T23:00:00,2015-02-18T12:00:00,2015-02-18T13:00:00,14,6,wet_snow,6,wet_snow,0,14,2.442640032,0.9039611816,4.324249268,9.414677007,10.82867146,0.07712500436,0.2326011658,1.079750061,0.07442746844,0.1953184605,1.041984558,0.0894644601,0.1467895508
E03145,39.25,22.5,2012-02-09T23:00:00,2012-02-10T12:00:00,2012-02-10T13:00:00,14,6,wet_snow,6,wet_snow,0,14,1.932926723,1.033599854,3.662017822,6.062017441,10.71022129,0.3204550062,0.5184173584,4.486370087,0.3057450056,0.4766821861,4.280430317,0.09773472377,0.148223877
E02406,39.5,22.25,2012-01-30T12:00:00,2012-01-31T01:00:00,2012-01-31T02:00:00,14,6,wet_snow,6,wet_snow,0,14,2.457558768,0.5469055176,4.221221924,6.802959715,9.772284508,0.02510547638,0.04377365112,0.3514766693,0.02374521324,0.03481507301,0.3324329853,0.09649222238,0.1434326172
E02330,39.5,22,2012-01-30T12:00:00,2012-01-31T01:00:00,2012-01-31T02:00:00,14,6,wet_snow,6,wet_snow,0,14,1.466766357,-0.7382507324,3.475250244,5.968905585,9.616034508,0.04582745688,0.07038116455,0.6415843964,0.04508793354,0.07000565529,0.6312310696,0.0894644601,0.1167907715
E01372,40,22.25,2014-01-31T08:00:00,2014-01-31T21:00:00,2014-01-31T22:00:00,14,6,wet_snow,6,wet_snow,0,14,3.576594761,3.169708252,4.29385376,7.639528956,8.739212036,0.09107249124,0.1853942871,1.275014877,0.07986852101,0.136578083,1.118159294,0.2525264195,0.2890930176
E01210,40,22,2017-02-11T07:00:00,2017-02-11T20:00:00,2017-02-11T21:00:00,14,6,wet_snow,6,wet_snow,0,14,3.194793701,1.229644775,4.200592041,4.539436885,5.07981205,0.01845359802,0.07166862488,0.2583503723,0.01603194645,0.05761384964,0.2244472504,0.1821223668,0.292175293
E00469,40.25,22,2017-02-12T07:00:00,2017-02-12T20:00:00,2017-02-12T21:00:00,14,6,wet_snow,6,wet_snow,0,14,2.116668701,0.5298156738,3.026153564,3.866314207,4.781441689,0.0239099775,0.07553100586,0.3347396851,0.02383334296,0.07510185242,0.3336668015,0.200528826,0.2456054688
E00940,40,21.75,2016-02-04T23:00:00,2016-02-05T11:00:00,2016-02-05T12:00:00,13,6,wet_snow,6,wet_snow,0,13,2.642655593,1.66897583,4.042877197,11.50930977,15.33506966,0.07021610553,0.2377510071,0.9128093719,0.04871716866,0.1958012581,0.6333231926,0.02773813101,0.06600952148
E02583,39.5,22.75,2012-01-29T21:00:00,2012-01-30T09:00:00,2012-01-30T10:00:00,13,6,wet_snow,6,wet_snow,0,13,2.712263841,1.553741455,4.041778564,11.95957492,13.64112282,0.02291019146,0.06136894226,0.297832489,0.02086758614,0.05600452423,0.2712786198,0.1109689566,0.1894836426
E02073,39.75,22.5,2012-02-10T07:00:00,2012-02-10T19:00:00,2012-02-10T20:00:00,13,6,wet_snow,6,wet_snow,0,13,2.029195932,0.9784240723,2.6065979,11.15205405,13.61061192,0.3635920011,0.409412384,4.726696014,0.357905718,0.409090519,4.652774334,0.154472938,0.1944580078
E02146,39.75,22.5,2019-12-29T21:00:00,2019-12-30T09:00:00,2019-12-30T10:00:00,13,6,wet_snow,6,wet_snow,0,13,3.400477483,2.259185791,5.318145752,10.47035327,12.06012058,0.01653891343,0.08926391602,0.2150058746,0.01660906352,0.09001493454,0.2159178257,0.01947490986,0.08682250977
E00850,40,21.75,2012-02-27T04:00:00,2012-02-27T16:00:00,2012-02-27T17:00:00,13,6,wet_snow,6,wet_snow,0,13,2.009298471,1.682891846,2.498565674,10.23150173,11.3345499,0.6240881406,1.015377045,8.113145828,0.5573712862,0.947034359,7.245826244,0.05142681415,0.1536560059
E01410,40,22.25,2016-02-05T07:00:00,2016-02-05T19:00:00,2016-02-05T20:00:00,13,6,wet_snow,6,wet_snow,0,13,2.408656194,1.524078369,3.150299072,10.25917823,11.04833508,0.2214101645,0.6291389465,2.878332138,0.1862278351,0.5321502686,2.420961857,0.03526423528,0.1914978027
E02488,39.5,22.5,2012-01-30T08:00:00,2012-01-30T20:00:00,2012-01-30T21:00:00,13,6,wet_snow,6,wet_snow,0,13,2.240039532,1.18069458,3.143951416,8.663579207,10.0049963,0.03297879146,0.05664825439,0.4287242889,0.03019342056,0.04253983498,0.3925144672,0.120689979,0.200958252
E01224,40,22,2018-01-13T10:00:00,2018-01-13T22:00:00,2018-01-13T23:00:00,13,6,wet_snow,6,wet_snow,0,13,3.169764592,1.953277588,3.949371338,7.715124424,9.758502007,0.797532155,1.559114456,10.36791801,0.5292864946,0.9578168392,6.88072443,0.02355018029,0.04904174805
E01776,39.75,21.75,2019-01-03T03:00:00,2019-01-03T15:00:00,2019-01-03T16:00:00,13,6,wet_snow,6,wet_snow,0,13,0.9831096943,0.6976623535,1.540924072,6.7326589,8.608569145,1.203610347,1.66425705,15.64693451,1.198109755,1.657176018,15.57542801,0.106818566,0.1631774902
E01972,39.75,22.25,2015-02-09T07:00:00,2015-02-09T19:00:00,2015-02-09T20:00:00,13,6,wet_snow,6,wet_snow,0,13,1.71187885,1.124908447,2.576690674,6.657411795,7.740326881,0.2500644097,0.6196975708,3.250837326,0.249433059,0.6191074848,3.242629766,0.03952026367,0.1271362305
E02045,39.75,22.25,2019-02-25T07:00:00,2019-02-25T19:00:00,2019-02-25T20:00:00,13,6,wet_snow,6,wet_snow,0,13,2.746715839,0.2330627441,3.373443604,5.212028283,7.185482025,0.007295608521,0.0171661377,0.09484291077,0.00587610098,0.0171661377,0.07638931274,0.1603581355,0.2326049805
E01844,39.75,22,2015-02-09T07:00:00,2015-02-09T19:00:00,2015-02-09T20:00:00,13,6,wet_snow,6,wet_snow,0,13,1.303074763,0.7713928223,1.928253174,5.719123033,6.603660583,0.2547850976,0.5896568298,3.312206268,0.2540464585,0.5868673325,3.30260396,0.04215416541,0.1109008789
E00681,40.25,22.25,2017-02-12T23:00:00,2017-02-13T11:00:00,2017-02-13T12:00:00,13,6,wet_snow,6,wet_snow,0,13,1.645904541,1.069976807,1.958404541,4.285474997,5.308214188,0.1475297488,0.2025604248,1.917886734,0.1455407876,0.2019166946,1.892030239,0.1977398212,0.2325439453
E01917,39.75,22,2019-02-25T07:00:00,2019-02-25T19:00:00,2019-02-25T20:00:00,13,6,wet_snow,6,wet_snow,0,13,2.542388916,-0.6302185059,3.238677979,3.790303524,5.049380302,0.004588640653,0.0111579895,0.05965232849,0.004836229178,0.01083612442,0.06287097931,0.1500478891,0.2192993164
E00189,40.25,21.75,2017-02-13T07:00:00,2017-02-13T19:00:00,2017-02-13T20:00:00,13,6,wet_snow,6,wet_snow,0,13,2.15734159,0.1074523926,3.204620361,3.771424514,4.882432938,0.01871769245,0.04806518555,0.2433300018,0.01817299769,0.04849433899,0.23624897,0.1335144043,0.197265625
E01987,39.75,22.25,2016-01-20T08:00:00,2016-01-20T20:00:00,2016-01-20T21:00:00,13,6,wet_snow,6,wet_snow,0,13,1.471860445,0.6891174316,2.351593018,2.930875338,4.099184036,0.07322017963,0.145483017,0.9518623352,0.05909938079,0.1450538635,0.7682919502,0.2223581167,0.3227539062
E03220,39.25,22.5,2019-01-12T00:00:00,2019-01-12T12:00:00,2019-01-12T13:00:00,13,6,wet_snow,6,wet_snow,0,13,2.492800199,1.79788208,3.141265869,3.72482718,3.989315987,0.9719335116,1.689147949,12.63513565,0.8921316037,1.342177391,11.59771156,0.06683114859,0.1223144531
E02258,39.5,21.75,2016-01-22T16:00:00,2016-01-23T04:00:00,2016-01-23T05:00:00,13,6,wet_snow,6,wet_snow,0,13,1.632364126,0.05142211914,3.238067627,2.558806273,3.538992882,0.007823797373,0.01330375671,0.1017093658,0.007712382537,0.01271367073,0.100260973,0.05977924053,0.08990478516
E01715,39.75,21.75,2016-01-20T09:00:00,2016-01-20T21:00:00,2016-01-20T22:00:00,13,6,wet_snow,6,wet_snow,0,13,0.9545452411,-0.4017028809,1.677032471,2.211743648,3.125611305,0.05909112784,0.1004219055,0.7681846619,0.05907462193,0.1007437706,0.7679700851,0.1251032903,0.1779785156
E01859,39.75,22,2016-01-20T08:00:00,2016-01-20T20:00:00,2016-01-20T21:00:00,13,6,wet_snow,6,wet_snow,0,13,1.242293138,0.3053283691,2.085357666,2.278756949,3.101137161,0.06849949176,0.1304626465,0.8904933929,0.06800431472,0.1299262047,0.8840560913,0.1892207219,0.2789611816
E01046,40,21.75,2020-02-05T15:00:00,2020-02-06T02:00:00,2020-02-06T03:00:00,12,6,wet_snow,6,wet_snow,0,12,2.206593831,1.260650635,4.060577393,12.45676835,15.83736801,0.1436591148,0.4137039185,1.723909378,0.1364707947,0.3973960876,1.637649536,0.01749928792,0.04815673828
E01285,40,22,2020-02-05T06:00:00,2020-02-05T17:00:00,2020-02-05T18:00:00,12,6,wet_snow,6,wet_snow,0,12,2.753041585,1.412261963,3.785308838,13.1532108,15.77372742,0.6298184395,2.468061447,7.557821274,0.3321379423,1.100993156,3.985655308,0.04707590739,0.2627258301
E01465,40,22.25,2018-02-25T11:00:00,2018-02-25T22:00:00,2018-02-25T23:00:00,12,6,wet_snow,6,wet_snow,0,12,1.614054362,1.056915283,2.317169189,10.07357399,14.37487221,1.649808884,2.845287323,19.7977066,1.365789771,2.434051037,16.38947678,0.3004989624,0.4273376465
E00736,40.25,22.25,2020-02-05T17:00:00,2020-02-06T04:00:00,2020-02-06T05:00:00,12,6,wet_snow,6,wet_snow,0,12,1.625233968,0.5199279785,2.491363525,10.39113307,12.35218048,0.2997279167,0.6368637085,3.596735001,0.2957224846,0.6317138672,3.548669815,0.07533009847,0.1421508789
E02496,39.5,22.5,2012-02-08T07:00:00,2012-02-08T18:00:00,2012-02-08T19:00:00,12,6,wet_snow,6,wet_snow,0,12,2.588551839,2.099884033,3.213653564,8.986490806,11.72711182,0.4308700562,0.5518913269,5.170440674,0.4181206226,0.5516767502,5.017447472,0.03054555257,0.08575439453
E01590,40,22.75,2012-02-01T00:00:00,2012-02-01T11:00:00,2012-02-01T12:00:00,12,6,wet_snow,6,wet_snow,0,12,1.588287354,1.204986572,1.867828369,10.41199525,11.17422676,0.2362132072,0.3926753998,2.834558487,0.2202987671,0.3728270531,2.643585205,0.1496531169,0.202911377
E03160,39.25,22.5,2015-02-10T09:00:00,2015-02-10T20:00:00,2015-02-10T21:00:00,12,6,wet_snow,6,wet_snow,0,12,2.957702637,0.2613830566,4.496490479,7.798181454,10.86192989,0.002467632294,0.005149841309,0.02961158752,0.002472102642,0.004559755325,0.0296652317,0.008539835612,0.0334777832
E01525,40,22.5,2012-02-01T00:00:00,2012-02-01T11:00:00,2012-02-01T12:00:00,12,6,wet_snow,6,wet_snow,0,12,-2.506113688,-3.552825928,-0.8351745605,7.825894992,10.71621895,0.2680420876,0.3579139709,3.216505051,0.2608135343,0.3557682037,3.129762411,0.128674825,0.1871337891
E01002,40,21.75,2018-02-15T19:00:00,2018-02-16T06:00:00,2018-02-16T07:00:00,12,6,wet_snow,6,wet_snow,0,12,2.536519368,1.942779541,3.679718018,8.031238556,10.00390148,0.08093118668,0.1579284668,0.9711742401,0.06715804338,0.1343250275,0.8058965206,0.06389109294,0.10546875
E02409,39.5,22.25,2012-02-01T12:00:00,2012-02-01T23:00:00,2012-02-02T00:00:00,12,6,wet_snow,6,wet_snow,0,12,1.474609375,0.4475402832,3.215118408,5.922815005,9.515709877,0.4439592361,1.362991333,5.327510834,0.4297435284,1.343035698,5.15692234,0.02007293701,0.05166625977
E03159,39.25,22.5,2015-02-09T09:00:00,2015-02-09T20:00:00,2015-02-09T21:00:00,12,6,wet_snow,6,wet_snow,0,12,1.601898193,0.4469299316,4.026641846,7.293459574,9.385016441,0.8339524269,1.262569427,10.00742912,0.8018687367,1.184517145,9.622424126,0.1503702799,0.1979675293
E02333,39.5,22,2012-02-01T12:00:00,2012-02-01T23:00:00,2012-02-02T00:00:00,12,6,wet_snow,6,wet_snow,0,12,0.5110677083,-0.6288757324,2.269805908,6.31164964,9.338952065,0.644159317,1.537227631,7.729911804,0.6329387426,1.521241665,7.595264912,0.06046295166,0.1013793945
E03229,39.25,22.5,2019-02-24T15:00:00,2019-02-25T02:00:00,2019-02-25T03:00:00,12,6,wet_snow,6,wet_snow,0,12,1.499532064,0.7113342285,2.540313721,4.647338152,8.74723053,0.1519560814,0.2712249756,1.823472977,0.1509457827,0.2718687057,1.811349392,0.1438293457,0.2230834961
E02771,39.25,21.75,2017-01-18T08:00:00,2017-01-18T19:00:00,2017-01-18T20:00:00,12,6,wet_snow,6,wet_snow,0,12,1.297658285,0.7663879395,2.152130127,6.382380565,7.813181877,2.025139332,3.610467911,24.30167198,1.45188421,2.720940113,17.42261124,0.3862965902,0.8045959473
E02309,39.5,21.75,2019-02-13T19:00:00,2019-02-14T06:00:00,2019-02-14T07:00:00,12,6,wet_snow,6,wet_snow,0,12,2.985911051,1.906402588,3.587432861,6.407335043,7.188131332,0.00661611557,0.01373291016,0.07939338684,0.006839632988,0.0141620636,0.08207559586,0.1497217814,0.2648925781
E01034,40,21.75,2019-02-25T10:00:00,2019-02-25T21:00:00,2019-02-25T22:00:00,12,6,wet_snow,6,wet_snow,0,12,1.371683757,0.7854309082,1.878326416,6.081819614,6.790043831,0.00307559967,0.006866455078,0.03690719604,0.003173947334,0.006866455078,0.03808736801,0.1125437419,0.1908569336
E02243,39.5,21.75,2015-02-09T04:00:00,2015-02-09T15:00:00,2015-02-09T16:00:00,12,6,wet_snow,6,wet_snow,0,12,0.7329406738,-0.4473571777,1.916412354,5.542001009,6.512840271,0.504219532,1.015806198,6.050634384,0.4766061902,0.979167223,5.719274521,0.08317311605,0.1159973145
E02960,39.25,22,2017-12-21T07:00:00,2017-12-21T18:00:00,2017-12-21T19:00:00,12,6,wet_snow,6,wet_snow,0,12,-0.2622070312,-0.8081970215,0.1929016113,4.437996705,4.969485283,1.062512398,1.459121704,12.75014877,0.9643524885,1.356339455,11.57222939,0.143099467,0.2043457031
E03085,39.25,22.25,2017-12-21T07:00:00,2017-12-21T18:00:00,2017-12-21T19:00:00,12,6,wet_snow,6,wet_snow,0,12,0.3305664062,-0.2593688965,0.9376525879,3.780444622,4.372950554,1.112401485,1.511478424,13.34881783,0.9418576956,1.31803751,11.30229187,0.1272099813,0.1810302734
E02069,39.75,22.5,2012-02-07T08:00:00,2012-02-07T18:00:00,2012-02-07T19:00:00,11,6,wet_snow,6,wet_snow,0,11,3.330963135,2.894439697,3.90322876,16.77198557,21.03336143,0.9952068329,1.470708847,10.94727516,0.9018757127,1.178455353,9.920633316,0.1195567738,0.1636657715
